  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   14:11:36  08/23/2023 lwbb     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob, vmax, vmaxsrf       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1          vmax_0          vmaxsrf_0
   9.4846754E+00  -1.3775046E-01  -4.1218014E+00   6.7752941E-17   4.1241026E+00   7.2160923E-01   9.4228846E-01
   9.5084381E+00  -1.0162366E-01  -3.9886913E+00   5.9501735E-17   3.9899857E+00   8.3047688E-01   9.6360314E-01
   9.5307093E+00  -6.5548047E-02  -4.1973801E+00   5.4077492E-17   4.1978917E+00   9.8536247E-01   1.0967349E+00
   9.5537815E+00  -1.1794810E-01  -4.2682085E+00   5.2087745E-17   4.2698379E+00   8.4201843E-01   9.6349353E-01
   9.5750246E+00  -5.0779760E-02  -3.6947758E+00   4.3794168E-17   3.6951246E+00   8.6071491E-01   9.2538720E-01
   9.6001520E+00  -2.7700683E-02  -3.1596913E+00   3.9261426E-17   3.1598127E+00   5.6691825E-01   7.3660737E-01
   9.6215124E+00  -1.5011476E-02  -3.1084418E+00   3.6303379E-17   3.1084781E+00   6.2639219E-01   8.6951745E-01
   9.6428194E+00  -1.9270737E-02  -3.3270926E+00   3.4299246E-17   3.3271484E+00   6.7833841E-01   9.2547756E-01
   9.6677217E+00  -2.7821928E-02  -3.0846577E+00   3.2124572E-17   3.0847831E+00   6.9784969E-01   8.4938568E-01
   9.6897364E+00  -2.6467524E-03  -2.6774044E+00   3.0528404E-17   2.6774056E+00   6.8507981E-01   7.8580499E-01
   9.7108374E+00  -1.4015318E-02  -2.4965272E+00   2.9219311E-17   2.4965665E+00   3.9685729E-01   7.6945776E-01
   9.7356653E+00  -1.5014133E-02  -2.2596738E+00   2.8498979E-17   2.2597237E+00   3.5916951E-01   7.7492112E-01
   9.7577381E+00  -2.1827286E-02  -2.1136808E+00   2.8732512E-17   2.1137934E+00   3.1271264E-01   7.7955800E-01
   9.7815304E+00  -2.0354005E-02  -2.0570736E+00   2.9524323E-17   2.0571744E+00   3.1814858E-01   7.8109396E-01
   9.8055954E+00  -1.5967952E-02  -2.0626285E+00   3.0096656E-17   2.0626903E+00   2.7476427E-01   7.8315645E-01
   9.8266687E+00  -1.2718437E-02  -2.2013965E+00   2.9052949E-17   2.2014332E+00   2.5790051E-01   7.8396612E-01
   9.8502035E+00  -8.0016954E-03  -1.9952494E+00   2.6013578E-17   1.9952655E+00   2.3574264E-01   7.8434199E-01
   9.8715315E+00  -4.5526982E-03  -2.1720054E+00   1.9894986E-17   2.1720102E+00   2.3450999E-01   7.8417176E-01
   9.8918571E+00  -2.4952630E-03  -2.0465636E+00   1.4583365E-17   2.0465653E+00   2.5717896E-01   7.8293175E-01
   9.9193468E+00   3.3555895E-03  -2.8918235E+00   1.2577438E-17   2.8918254E+00   2.6884928E-01   7.8185350E-01
   9.9399719E+00   5.2022985E-03  -2.2666364E+00   1.2547792E-17   2.2666423E+00   2.2820260E-01   7.8111726E-01
   9.9662962E+00   3.4859197E-03  -1.8124856E+00   1.1509132E-17   1.8124889E+00   2.2509919E-01   7.7913290E-01
   9.9854631E+00   3.7646606E-03  -1.6008174E+00   1.0751583E-17   1.6008219E+00   2.2311957E-01   7.7567506E-01
   1.0007652E+01   6.3738595E-03  -1.4313523E+00   1.0111406E-17   1.4313664E+00   2.2822177E-01   7.7285206E-01
   1.0030200E+01   6.2233433E-03  -1.6997091E+00   9.5999463E-18   1.6997204E+00   2.1816552E-01   7.6993632E-01
   1.0057137E+01  -1.1295935E-03  -1.6208618E+00   8.0713563E-18   1.6208621E+00   2.1506633E-01   7.6649660E-01
   1.0078777E+01  -3.1145965E-03  -1.4391626E+00   7.0868227E-18   1.4391659E+00   2.1273053E-01   7.6383406E-01
   1.0101033E+01  -4.7423900E-03  -1.2046092E+00   6.2722471E-18   1.2046185E+00   2.1018766E-01   7.6239645E-01
   1.0125386E+01  -5.7231444E-03  -9.8944193E-01   5.5775643E-18   9.8945850E-01   2.0747826E-01   7.6161122E-01
   1.0145934E+01  -9.4577763E-03  -7.5881821E-01   5.3660038E-18   7.5887716E-01   2.0502923E-01   7.6322180E-01
   1.0166706E+01  -9.9792308E-04  -6.4189214E-01   5.4428716E-18   6.4189291E-01   2.0292377E-01   7.6377094E-01
   1.0189445E+01  -2.3013651E-03  -5.0524199E-01   5.6453977E-18   5.0524724E-01   2.0066750E-01   7.7006155E-01
   1.0212483E+01   1.2817106E-03  -5.0735170E-01   5.6486493E-18   5.0735331E-01   1.9895992E-01   7.7592438E-01
   1.0239033E+01   3.0646881E-03  -3.2515523E-01   5.3903919E-18   3.2516965E-01   1.9804266E-01   7.7916723E-01
   1.0259117E+01   6.5969625E-03  -1.5437064E-01   5.1217899E-18   1.5451153E-01   1.9855984E-01   7.9496908E-01
   1.0286003E+01   6.6084741E-03  -2.2253485E-02   4.7497443E-18   2.3213994E-02   2.0389962E-01   8.1067783E-01
   1.0307967E+01   8.2321642E-03   1.6218494E-01   4.4403763E-18   1.6239373E-01   2.1385562E-01   8.1767881E-01
   1.0332518E+01   5.1203966E-03   3.1535324E-01   4.0607376E-18   3.1539482E-01   2.2931412E-01   8.1920642E-01
   1.0349230E+01   5.6435526E-03   4.0189236E-01   3.8030605E-18   4.0193200E-01   2.3965731E-01   8.3276963E-01
   1.0374398E+01   3.9559710E-03   5.2215606E-01   3.4839921E-18   5.2217108E-01   2.5596657E-01   8.6042112E-01
   1.0399711E+01   5.0201751E-03   6.3864064E-01   2.8826380E-18   6.3866037E-01   2.7356935E-01   8.6990267E-01
   1.0416929E+01   5.0829849E-03   7.2047216E-01   2.6486631E-18   7.2049004E-01   2.8536081E-01   8.6596268E-01
   1.0442842E+01  -3.1884442E-04   8.5556370E-01   2.8495355E-18   8.5556376E-01   3.1406012E-01   8.6815578E-01
   1.0468891E+01   1.7572239E-03   9.9979907E-01   3.2579757E-18   9.9980062E-01   3.1581694E-01   8.8473475E-01
   1.0486137E+01  -1.4650554E-03   1.1100185E+00   4.6258140E-18   1.1100194E+00   3.2482159E-01   8.8262451E-01
   1.0512438E+01  -3.0576566E-03   1.2447766E+00   5.4523966E-18   1.2447804E+00   3.3924341E-01   8.8360661E-01
   1.0531034E+01  -3.7964021E-03   1.3444941E+00   6.3192678E-18   1.3444995E+00   3.4709805E-01   8.9370209E-01
   1.0558780E+01  -1.8869760E-03   1.4774714E+00   7.1705185E-18   1.4774725E+00   3.5601178E-01   8.9028406E-01
   1.0577450E+01   1.7797190E-03   1.6001221E+00   7.3491730E-18   1.6001230E+00   3.6089996E-01   8.7829787E-01
   1.0604428E+01   2.3882745E-03   2.0364394E+00   7.6024003E-18   2.0364408E+00   3.6792073E-01   8.8532513E-01
   1.0622378E+01   1.7075689E-03   2.0384383E+00   8.0761994E-18   2.0384390E+00   3.6941239E-01   8.9497954E-01
   1.0648872E+01   3.5755045E-03   2.2269113E+00   9.1672903E-18   2.2269142E+00   3.7082359E-01   8.9312303E-01
   1.0667786E+01   3.4503089E-03   2.2908704E+00   9.5449562E-18   2.2908731E+00   3.7277588E-01   8.9077109E-01
   1.0692286E+01   4.2205113E-03   2.5528965E+00   1.1280220E-17   2.5529001E+00   3.7150064E-01   9.0020889E-01
   1.0717984E+01   4.5509601E-05   2.9271059E+00   1.4059895E-17   2.9271059E+00   3.7057954E-01   8.9018083E-01
   1.0738611E+01   8.3834701E-04   3.0224283E+00   1.7699346E-17   3.0224283E+00   3.7060326E-01   5.3294057E-01
   1.0759529E+01  -6.9955750E-03   3.1341140E+00   2.3421480E-17   3.1341219E+00   3.6807421E-01   5.4007143E-01
   1.0786108E+01  -4.2795464E-03   3.2614915E+00   3.1503872E-17   3.2614942E+00   3.6360547E-01   5.4909235E-01
   1.0807072E+01  -6.7793345E-03   3.5319254E+00   3.6600115E-17   3.5319319E+00   3.6362791E-01   5.5583513E-01
   1.0830219E+01  -8.3707292E-03   3.5694692E+00   4.2285595E-17   3.5694790E+00   3.6284387E-01   5.6333739E-01
   1.0853813E+01  -1.4469661E-02   4.2581577E+00   5.0368798E-17   4.2581825E+00   3.6427739E-01   5.7004887E-01
   1.0876330E+01  -1.0690808E-02   4.4849238E+00   5.8078396E-17   4.4849367E+00   3.6429676E-01   5.7598734E-01
   1.0901019E+01  -1.4096449E-02   4.1622047E+00   6.6239902E-17   4.1622286E+00   3.6246946E-01   5.8179313E-01
   1.0922415E+01  -1.0423327E-02   4.7966590E+00   7.4976346E-17   4.7966704E+00   3.6549541E-01   5.8644593E-01
   1.0941934E+01  -9.5307007E-03   4.4918866E+00   8.1873801E-17   4.4918966E+00   3.8413221E-01   5.9034824E-01
   1.0967244E+01  -1.5214833E-02   4.6603098E+00   9.0906501E-17   4.6603351E+00   4.0441445E-01   5.9457821E-01
   1.0989572E+01  -9.8781278E-03   5.5572114E+00   1.0000481E-16   5.5572200E+00   3.7267178E-01   5.9716946E-01
   1.1010979E+01  -1.1792696E-02   6.1749592E+00   1.0446678E-16   6.1749706E+00   3.8289967E-01   5.9915656E-01
   1.1033396E+01  -1.5947625E-02   5.2411237E+00   1.2045685E-16   5.2411480E+00   4.5926940E-01   6.2596780E-01
   1.1059855E+01  -1.6676309E-02   5.1380305E+00   1.3855507E-16   5.1380572E+00   4.3813711E-01   6.0167092E-01
   1.1082575E+01  -1.9828737E-02   4.9699163E+00   1.3356275E-16   4.9699559E+00   3.8490739E-01   6.0160148E-01
   1.1102013E+01  -1.7138762E-02   5.1268320E+00   1.4658697E-16   5.1268606E+00   3.8371167E-01   6.0155779E-01
   1.1125140E+01  -1.8234322E-02   5.2370892E+00   1.5833723E-16   5.2371206E+00   9.0321958E-01   1.8094840E+00
   1.1148870E+01  -1.8209804E-02   5.2611914E+00   1.6247196E-16   5.2612228E+00   4.9870691E-01   9.9348623E-01
   1.1170537E+01  -1.7887514E-02   5.5257301E+00   1.6419671E-16   5.5257592E+00   4.2053905E-01   5.9682524E-01
   1.1194936E+01  -2.2387713E-02   5.5053749E+00   1.6381828E-16   5.5054202E+00   4.2399997E-01   5.9339988E-01
   1.1217871E+01  -1.8692728E-02   5.7832112E+00   1.6376063E-16   5.7832413E+00   4.4119161E-01   5.9267479E-01
   1.1240300E+01  -3.0834775E-02   5.6979098E+00   1.6630470E-16   5.6979933E+00   4.7340292E-01   5.9364212E-01
   1.1262113E+01  -4.9478829E-02   5.9049168E+00   1.7181157E-16   5.9051242E+00   5.0454819E-01   5.9628969E-01
   1.1285262E+01  -4.8979558E-02   6.3288069E+00   1.8247455E-16   6.3289962E+00   5.3791404E-01   6.7442292E-01
   1.1308455E+01  -5.4838248E-02   6.4855871E+00   1.8556128E-16   6.4858189E+00   5.6705606E-01   6.0339969E-01
   1.1331092E+01  -6.2261004E-02   6.2063355E+00   1.8932886E-16   6.2066474E+00   5.8946639E-01   6.6226017E-01
   1.1354070E+01  -7.8292452E-02   5.6601729E+00   1.9189301E-16   5.6607146E+00   6.2519002E-01   7.9035801E-01
   1.1376448E+01  -7.8434415E-02   4.7510610E+00   1.9286987E-16   4.7517080E+00   7.5318527E-01   8.9914715E-01
   1.1399267E+01  -7.7295765E-02   4.1769032E+00   1.9171288E-16   4.1776185E+00   9.1032696E-01   1.0042834E+00
   1.1422307E+01  -7.6585762E-02   3.8625193E+00   1.9045130E-16   3.8632784E+00   1.1012560E+00   1.1695621E+00
   1.1445524E+01  -9.2987500E-02   3.2180245E+00   1.8519722E-16   3.2193677E+00   7.2339267E-01   9.6871877E-01
   1.1468821E+01  -8.7707579E-02   2.6035967E+00   1.8105579E-16   2.6050737E+00   6.7661715E-01   7.8458905E-01
   1.1490852E+01  -1.1341768E-01   1.8235773E+00   1.7349197E-16   1.8271009E+00   6.7002797E-01   6.7179871E-01
   1.1514119E+01  -1.0702198E-01   1.2898394E+00   1.6505709E-16   1.2942717E+00   6.7235106E-01   6.7088705E-01
   1.1536553E+01  -1.1369236E-01   9.9605983E-01   1.5651165E-16   1.0025274E+00   6.6209024E-01   6.8028510E-01
   1.1559099E+01  -1.3776869E-01   4.9252942E-01   1.4115291E-16   5.1143473E-01   6.5316945E-01   6.8930787E-01
   1.1583330E+01  -1.2770349E-01  -2.8770086E-01   1.4159912E-16   3.1476969E-01   6.5303761E-01   6.9352210E-01
   1.1604927E+01  -1.3672665E-01  -8.1772965E-01   1.3590309E-16   8.2908142E-01   6.5692443E-01   6.9153136E-01
   1.1628461E+01  -1.0917041E-01  -1.2980995E+00   1.2426482E-16   1.3026820E+00   6.3920987E-01   6.8373257E-01
   1.1650137E+01  -8.6545072E-02  -2.0004385E+00   1.1815947E-16   2.0023096E+00   6.1084169E-01   8.3967948E-01
   1.1674272E+01  -6.2281758E-02  -2.3491011E+00   1.0914702E-16   2.3499265E+00   5.7721460E-01   7.0759362E-01
   1.1697048E+01  -7.4997790E-02  -2.8968513E+00   9.6996535E-17   2.8978219E+00   5.2801007E-01   7.0363188E-01
   1.1719514E+01  -6.0915843E-02  -2.9660962E+00   9.0347274E-17   2.9667215E+00   4.9380541E-01   6.9401622E-01
   1.1741878E+01  -4.4266637E-02  -2.9545739E+00   7.9782483E-17   2.9549055E+00   4.6274546E-01   6.8304378E-01
   1.1766652E+01  -2.5357991E-03  -2.9402237E+00   6.8656785E-17   2.9402246E+00   4.3221524E-01   6.7575485E-01
   1.1786692E+01  -1.6392734E-02  -2.9616468E+00   5.7220960E-17   2.9616921E+00   6.0139829E-01   7.5124419E-01
   1.1810706E+01  -5.4628536E-02  -3.3949487E+00   4.4156969E-17   3.3953884E+00   7.1630508E-01   9.1059005E-01
   1.1833576E+01  -6.6756830E-02  -3.5189157E+00   3.2541117E-17   3.5195489E+00   6.6679955E-01   9.5593143E-01
   1.1856534E+01  -8.0057345E-02  -3.3348360E+00   1.9100672E-17   3.3357968E+00   8.1240475E-01   9.7477472E-01
   1.1879439E+01  -3.4118917E-02  -3.1456630E+00   1.2368986E-17   3.1458480E+00   8.8345218E-01   9.0009135E-01
   1.1902442E+01  -1.0072424E-01  -3.2546844E+00   1.5421449E-17   3.2562428E+00   9.6023464E-01   1.0103205E+00
   1.1923594E+01  -7.5490654E-02  -3.1902599E+00   6.9195660E-18   3.1911530E+00   1.0423748E+00   1.1134543E+00
   1.1946630E+01  -7.4021064E-02  -3.1296000E+00   3.6176831E-18   3.1304753E+00   1.2079864E+00   1.1869345E+00
   1.1970530E+01  -6.1753046E-02  -2.9281530E+00   3.5921523E-20   2.9288042E+00   1.1948959E+00   1.2506258E+00
   1.1993574E+01  -5.8850765E-02  -2.6809187E+00  -4.3251398E-19   2.6815646E+00   1.2436217E+00   1.2402527E+00
   1.2016316E+01   4.5402409E-03  -2.4834099E+00  -4.1303286E-20   2.4834139E+00   1.2731192E+00   1.2804629E+00
   1.2038631E+01  -3.8108595E-02  -2.2490380E+00   0.0000000E+00   2.2493608E+00   1.2332337E+00   1.3241882E+00
   1.2061314E+01  -2.4254885E-02  -2.0521770E+00   0.0000000E+00   2.0523202E+00   1.3910569E+00   1.3521920E+00
   1.2084174E+01  -2.3057882E-02  -1.6415944E+00   0.0000000E+00   1.6417564E+00   1.2403815E+00   1.2496506E+00
   1.2107071E+01  -2.3054659E-02  -1.4317435E+00   0.0000000E+00   1.4319291E+00   1.2508817E+00   1.2734114E+00
   1.2129576E+01   9.2116170E-02  -1.2212257E+00   0.0000000E+00   1.2246950E+00   1.2577256E+00   1.3472711E+00
   1.2152591E+01  -5.2077048E-02  -1.0523928E+00   0.0000000E+00   1.0536805E+00   1.1923507E+00   1.3226897E+00
   1.2173935E+01  -2.4808057E-02  -5.8382976E-01   0.0000000E+00   5.8435661E-01   9.3588710E-01   1.1349167E+00
   1.2198731E+01   2.5261242E-03  -3.9854345E-01   0.0000000E+00   3.9855146E-01   8.5277021E-01   1.0427175E+00
   1.2220249E+01  -2.7565849E-03  -3.2573634E-01   0.0000000E+00   3.2574800E-01   5.8547258E-01   7.6533103E-01
   1.2243068E+01  -1.1497060E-02  -2.5267613E-01   0.0000000E+00   2.5293756E-01   6.1914849E-01   8.6699235E-01
   1.2266957E+01  -1.9114677E-02  -1.0043648E-01   0.0000000E+00   1.0223921E-01   6.4881259E-01   8.8543153E-01
   1.2289276E+01  -2.1020941E-02   6.0245041E-02   0.0000000E+00   6.3807093E-02   5.1404339E-01   6.0073537E-01
   1.2311167E+01  -2.0463979E-02   1.6037929E-01   0.0000000E+00   1.6167960E-01   4.4882953E-01   6.4291340E-01
   1.2334861E+01  -2.0502690E-02   2.6497155E-01   0.0000000E+00   2.6576358E-01   4.6743286E-01   6.7645568E-01
   1.2357740E+01  -1.7651211E-02   3.6005092E-01   0.0000000E+00   3.6048332E-01   5.2505696E-01   7.9489380E-01
   1.2379995E+01  -1.1774668E-02   4.3578878E-01   0.0000000E+00   4.3594784E-01   5.9408832E-01   8.7171078E-01
   1.2403146E+01  -1.6295593E-02   5.1510465E-01   0.0000000E+00   5.1536232E-01   5.4658663E-01   7.6481473E-01
   1.2426316E+01  -1.7587936E-02   5.6034654E-01   0.0000000E+00   5.6062251E-01   6.9482368E-01   8.4599900E-01
   1.2448068E+01  -1.5332253E-02   5.9352988E-01   0.0000000E+00   5.9372789E-01   1.0449579E+00   1.1681433E+00
   1.2471387E+01  -1.1577907E-02   6.4058095E-01   0.0000000E+00   6.4068556E-01   8.6216581E-01   9.4156337E-01
   1.2495035E+01   3.4424097E-03   7.0669806E-01   0.0000000E+00   7.0670646E-01   6.5615630E-01   7.6549691E-01
   1.2516928E+01  -4.5815278E-03   7.8740394E-01   0.0000000E+00   7.8741723E-01   6.5073162E-01   9.1944504E-01
   1.2540121E+01   1.6243516E-03   8.6539233E-01   0.0000000E+00   8.6539388E-01   6.5067220E-01   9.0616322E-01
   1.2563455E+01   3.9023604E-02   9.1468310E-01   0.0000000E+00   9.1551512E-01   3.7218827E-01   6.1486298E-01
   1.2584962E+01   2.3391394E-02   1.0039437E+00   0.0000000E+00   1.0042162E+00   3.4601086E-01   5.9165072E-01
   1.2607684E+01   1.0320876E-02   1.0887862E+00   0.0000000E+00   1.0888351E+00   3.1486374E-01   5.6823665E-01
   1.2630452E+01   4.2005857E-03   1.1851914E+00   0.0000000E+00   1.1851989E+00   3.3492669E-01   5.9653395E-01
   1.2653244E+01  -2.6009144E-04   1.3090638E+00   0.0000000E+00   1.3090638E+00   3.1564340E-01   3.6738029E-01
   1.2677308E+01  -6.9353487E-03   1.1779782E+00   0.0000000E+00   1.1779985E+00   5.1194233E-01   1.0287679E+00
   1.2698931E+01  -1.3988350E-02   1.2200946E+00   0.0000000E+00   1.2201747E+00   3.1637162E-01   5.9737551E-01
   1.2724170E+01  -1.7402623E-02   1.2918727E+00   0.0000000E+00   1.2919899E+00   3.1691769E-01   3.6952370E-01
   1.2744431E+01  -1.7313357E-02   1.3593096E+00   0.0000000E+00   1.3594198E+00   3.1714132E-01   3.7004536E-01
   1.2766316E+01  -1.7324155E-02   1.4371294E+00   0.0000000E+00   1.4372337E+00   3.1791639E-01   3.7094504E-01
   1.2789710E+01  -2.0150084E-02   1.5239642E+00   0.0000000E+00   1.5240974E+00   3.1840572E-01   3.7162533E-01
   1.2814706E+01  -2.2168588E-02   1.6136565E+00   0.0000000E+00   1.6138088E+00   3.1978619E-01   3.7296796E-01
   1.2835902E+01  -2.3476763E-02   1.7056849E+00   0.0000000E+00   1.7058464E+00   3.2035553E-01   3.7329715E-01
   1.2857793E+01  -2.5398927E-02   1.8162141E+00   0.0000000E+00   1.8163916E+00   3.2190746E-01   3.7473685E-01
   1.2880235E+01  -2.4976058E-02   1.9461937E+00   0.0000000E+00   1.9463539E+00   3.2268035E-01   3.9544034E-01
   1.2903023E+01  -1.7816484E-02   2.1022954E+00   0.0000000E+00   2.1023707E+00   3.2430089E-01   3.7602910E-01
   1.2925571E+01  -1.4481293E-02   2.2939994E+00   0.0000000E+00   2.2940452E+00   3.2512641E-01   3.7661508E-01
   1.2948207E+01  -1.1157184E-02   2.4673421E+00   0.0000000E+00   2.4673672E+00   3.2659104E-01   3.7679628E-01
   1.2971159E+01  -1.2003555E-02   2.6503956E+00   0.0000000E+00   2.6504228E+00   3.2738739E-01   3.7735862E-01
   1.2994673E+01  -1.3065871E-02   2.8449764E+00   0.0000000E+00   2.8450065E+00   3.2842538E-01   3.7673613E-01
   1.3018360E+01  -1.8272229E-02   3.0678468E+00   0.0000000E+00   3.0679014E+00   3.2908124E-01   3.7692976E-01
   1.3042242E+01  -2.4495248E-02   3.3038161E+00   0.0000000E+00   3.3039069E+00   3.2961610E-01   3.7596315E-01
   1.3066096E+01  -2.8408423E-02   3.5573680E+00   0.0000000E+00   3.5574815E+00   3.3019027E-01   3.7521243E-01
   1.3089479E+01  -2.9227745E-02   3.8398008E+00   0.0000000E+00   3.8399119E+00   3.3080369E-01   3.7411594E-01
   1.3107197E+01  -3.2871857E-02   4.0095277E+00   0.0000000E+00   4.0096626E+00   3.3143437E-01   3.7391046E-01
   1.3131094E+01  -3.4554332E-02   4.2605772E+00   0.0000000E+00   4.2607174E+00   3.3256191E-01   3.7331638E-01
   1.3154600E+01  -3.4651499E-02   4.5549850E+00   0.0000000E+00   4.5551167E+00   3.3386940E-01   3.7442526E-01
   1.3178526E+01  -3.6504000E-02   4.7739692E+00   0.0000000E+00   4.7741089E+00   3.3613881E-01   3.7524319E-01
   1.3202238E+01  -3.7293218E-02   5.1890807E+00   0.0000000E+00   5.1892147E+00   3.3833024E-01   3.7696710E-01
   1.3223604E+01  -3.6917988E-02   5.6011219E+00   0.0000000E+00   5.6012435E+00   3.4210309E-01   3.7893698E-01
   1.3249137E+01  -3.9164457E-02   5.9413500E+00  -3.3370270E-19   5.9414787E+00   3.4624937E-01   3.8163567E-01
   1.3269319E+01  -4.2266518E-02   6.3416395E+00   9.0640911E-19   6.3417802E+00   3.4774038E-01   3.8406810E-01
   1.3293431E+01  -4.4550627E-02   6.6261711E+00   3.3100927E-18   6.6263208E+00   3.6094201E-01   3.8739419E-01
   1.3315394E+01  -5.0814781E-02   7.3698807E+00   5.3943107E-18   7.3700557E+00   3.8010386E-01   3.8880351E-01
   1.3338661E+01  -5.5680353E-02   8.0645370E+00   7.7169061E-18   8.0647297E+00   4.0201363E-01   3.8838622E-01
   1.3360418E+01  -6.4899608E-02   8.3729286E+00   9.4777809E-18   8.3731804E+00   4.2314172E-01   4.1980019E-01
   1.3384912E+01  -7.4243143E-02   8.7620468E+00   1.1913060E-17   8.7623615E+00   4.5679924E-01   4.7425810E-01
   1.3406353E+01  -8.2198776E-02   9.5996571E+00   1.6580371E-17   9.6000090E+00   5.0466293E-01   4.7028375E-01
   1.3428020E+01  -1.0171781E-01   1.0485878E+01   2.3027013E-17   1.0486371E+01   5.1339757E-01   4.8840630E-01
   1.3452999E+01  -1.2050280E-01   1.1341123E+01   2.8041290E-17   1.1341763E+01   5.2492058E-01   5.1981491E-01
   1.3475412E+01  -1.4429520E-01   1.1626493E+01   3.2692951E-17   1.1627388E+01   5.4845464E-01   5.4908162E-01
   1.3498230E+01  -1.6112974E-01   1.1668589E+01   3.7041214E-17   1.1669701E+01   5.7595360E-01   5.7743806E-01
   1.3520139E+01  -1.6678333E-01   1.0327004E+01   4.0559666E-17   1.0328351E+01   5.9886491E-01   6.0204846E-01
   1.3543212E+01  -1.7842506E-01   1.0411411E+01   4.3307177E-17   1.0412940E+01   6.2284333E-01   6.2725306E-01
   1.3565560E+01  -1.9605377E-01   1.1258629E+01   4.5146644E-17   1.1260336E+01   6.4346725E-01   6.4957541E-01
   1.3588718E+01  -2.0751539E-01   1.0778711E+01   4.6412783E-17   1.0780708E+01   6.5680736E-01   6.6085434E-01
   1.3611520E+01  -2.1344680E-01   1.0036179E+01   4.6653083E-17   1.0038448E+01   6.6665369E-01   6.6491383E-01
   1.3635115E+01  -2.3557927E-01   9.7406187E+00   4.5538268E-17   9.7434664E+00   6.7831653E-01   6.7789328E-01
   1.3656622E+01  -2.3138505E-01   9.8911171E+00   4.3793307E-17   9.8938227E+00   6.8314189E-01   6.8664002E-01
   1.3679393E+01  -2.2297454E-01   9.0507994E+00   4.0677629E-17   9.0535460E+00   6.9262779E-01   6.9711715E-01
   1.3702661E+01  -2.4048747E-01   8.9697456E+00   3.6787647E-17   8.9729681E+00   6.9772243E-01   6.9797033E-01
   1.3725703E+01  -2.7002388E-01   8.3855915E+00   3.2122451E-17   8.3899384E+00   7.0172548E-01   6.9469494E-01
   1.3748832E+01  -2.5573069E-01   8.2461653E+00   2.7042912E-17   8.2501297E+00   7.0068234E-01   7.0129645E-01
   1.3771094E+01  -2.5138861E-01   7.3348665E+00   2.1100815E-17   7.3391733E+00   6.9756544E-01   7.0169330E-01
   1.3793836E+01  -2.7207476E-01   6.9524541E+00   1.5964141E-17   6.9577756E+00   6.9626313E-01   6.8908417E-01
   1.3816741E+01  -2.9492903E-01   7.0237508E+00   1.2283501E-17   7.0299401E+00   6.9795018E-01   6.9364643E-01
   1.3840405E+01  -3.2684836E-01   6.2931275E+00   1.0087429E-17   6.3016100E+00   6.8944311E-01   6.9318849E-01
   1.3863123E+01  -2.9143858E-01   6.0653195E+00   8.1294872E-18   6.0723171E+00   6.8513888E-01   6.8071085E-01
   1.3885340E+01  -2.8107971E-01   4.9137774E+00   5.7601272E-18   4.9218102E+00   6.7605686E-01   6.8541396E-01
   1.3908708E+01  -2.7246290E-01   4.7213531E+00   1.4707099E-18   4.7292080E+00   6.6661763E-01   6.7178607E-01
   1.3931008E+01  -2.7739868E-01   4.1065865E+00  -2.8109342E-19   4.1159449E+00   6.5922463E-01   6.6018969E-01
   1.3954081E+01  -2.7069497E-01   4.0253310E+00  -3.0511714E-20   4.0344224E+00   6.5327615E-01   6.5066099E-01
   1.3976205E+01  -2.6894784E-01   3.5483618E+00   0.0000000E+00   3.5585396E+00   6.3651901E-01   6.7209136E-01
   1.3998427E+01  -3.0086321E-01   3.3070838E+00   0.0000000E+00   3.3207412E+00   6.2648278E-01   6.7410547E-01
   1.4020910E+01  -2.5266519E-01   2.6174626E+00   0.0000000E+00   2.6296294E+00   6.1619008E-01   6.7831975E-01
   1.4043902E+01  -2.3252618E-01   1.9412487E+00   0.0000000E+00   1.9551252E+00   6.0874271E-01   7.0845699E-01
   1.4068447E+01  -2.2199833E-01   1.6234982E+00   0.0000000E+00   1.6386061E+00   5.9186995E-01   6.4863491E-01
   1.4090483E+01  -2.1904679E-01   1.2832208E+00   0.0000000E+00   1.3017823E+00   5.8161563E-01   7.1224195E-01
   1.4113276E+01  -1.9907206E-01   1.0671244E+00   0.0000000E+00   1.0855341E+00   6.6794819E-01   7.4657404E-01
   1.4135111E+01  -2.1229474E-01   1.0226121E+00   0.0000000E+00   1.0444158E+00   6.4385116E-01   7.6657349E-01
   1.4160169E+01  -1.7978664E-01   6.6888219E-01   0.0000000E+00   6.9262302E-01   5.9760737E-01   7.3889434E-01
   1.4180038E+01  -1.5713587E-01   6.2457699E-01   0.0000000E+00   6.4404047E-01   8.3041358E-01   8.7296003E-01
   1.4203454E+01  -1.7882726E-01   6.2592280E-01   0.0000000E+00   6.5096742E-01   8.4695226E-01   9.2740387E-01
   1.4228094E+01  -1.8215711E-01   4.7190246E-01   0.0000000E+00   5.0583905E-01   8.0706233E-01   8.8830400E-01
   1.4250580E+01  -2.0732814E-01   5.8456159E-01   0.0000000E+00   6.2023962E-01   1.0052861E+00   1.0914736E+00
   1.4271760E+01  -1.8086888E-01   3.0892798E-01   0.0000000E+00   3.5798052E-01   7.3956072E-01   8.5837156E-01
